Titel,Path,Streetname,Postalcode,Location,Price,Rooms,Area
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/egelgasse-66-3006-bern/592395/,Egelgasse 66,3006,Bern,1350,3,69 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/konizstrasse-27-3008-bern/596569/,Könizstrasse 27,3008,Bern,1740,3 ½,89 m²
4 ½ Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/oberer-wehrliweg-2-b-3074-muri-b-bern/594649/,Oberer Wehrliweg 2 B,3074,Muri,2220,4 ½,113 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/schwarztorstrasse-36-3007-bern/600051/,Schwarztorstrasse 36,3007,Bern,1340,1 ½,38 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/muhledorfstrasse-25-3018-bern/600006/,Mühledorfstrasse 25,3018,Bern,1715,3 ½,75 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/gigonweg-19-3027-bern/599999/,Gigonweg 19,3027,Bern,1620,2 ½,74 m²
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/599949/,Morgartenstrasse 15,3014,Bern,2750,4 ½,95 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/599948/,Morgartenstrasse 15,3014,Bern,1550,2 ½,42 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/riedbachstrasse-77-3027-bern/599945/,Riedbachstrasse 77,3027,Bern,1480,2 ½,54 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/wangenstrasse-62-3018-bern/586247/,Wangenstrasse 62,3018,Bern,1350,2,NaN
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/neuhausweg-23-3027-bern/599652/,Neuhausweg 23,3027,Bern,1390,3,NaN
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-62-3072-ostermundigen/599647/,Blankweg 62,3072,Ostermundigen,1480,2 ½,59 m²
4 Zimmer-Wohnung in Bern mieten,/de/wohnung/3006-bern/599513/,no street available,3006,Bern,1480,4,NaN
2 ½ Zimmer-Wohnung in Worblaufen mieten,/de/wohnung/lindenhofstrasse-10-3048-worblaufen/599471/,Lindenhofstrasse 10,3048,Worblaufen,1430,2 ½,67 m²
3 ½ Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/alpenstrasse-19-3052-zollikofen/598231/,Alpenstrasse 19,3052,Zollikofen,1950,3 ½,114 m²
3 ½ Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/konizstrasse-257-3097-liebefeld/593717/,Könizstrasse 257,3097,Liebefeld,1690,3 ½,72 m²
4 Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/alpenstrasse-111-3052-zollikofen/598224/,Alpenstrasse 111,3052,Zollikofen,1870,4,86 m²
4 Zimmer-Wohnung in Wabern mieten,/de/wohnung/bondelistrasse-66-3084-wabern/599043/,Bondelistrasse 66,3084,Wabern,1790,4,79 m²
3 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/bondelistrasse-66-3084-wabern/596166/,Bondelistrasse 66,3084,Wabern,1860,3 ½,82 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/waldmannstrasse-53-3027-bern/595446/,Waldmannstrasse 53,3027,Bern,1360,3 ½,68 m²
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/dr-zuber-strasse-2a-3072-ostermundigen/599260/,Dr. Zuber-Strasse 2a,3072,Ostermundigen,1370,2 ½,52 m²
4 Zimmer-Wohnung in Wabern mieten,/de/wohnung/kirchstrasse-154-3084-wabern/581557/,Kirchstrasse 154,3084,Wabern,1663,4,79 m²
4 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/blinzernfeldweg-9-3098-koniz/599147/,Blinzernfeldweg 9,3098,Köniz,1756,4 ½,NaN
4 Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/rutiweg-110-3072-ostermundigen/599000/,Rütiweg 110,3072,Ostermundigen,1390,4,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rodtmattstrasse-57-3014-bern/588205/,Rodtmattstrasse 57,3014,Bern,1730,2,NaN
3 ½ Zimmer-Wohnung in Ittigen mieten,/de/wohnung/im-gerbelacker-2-3063-ittigen/598819/,Im Gerbelacker 2,3063,Ittigen,1670,3 ½,NaN
4 ½ Zimmer-Wohnung in Kehrsatz mieten,/de/wohnung/sandbuhlstrasse-13a-3122-kehrsatz/598214/,Sandbühlstrasse 13A,3122,Kehrsatz,2050,4 ½,95 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/gesellschaftsstrasse-63-3012-bern/598634/,Gesellschaftsstrasse 63,3012,Bern,1450,2,52 m²
2 ½ Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/bernstrasse-205-3052-zollikofen/595771/,Bernstrasse 205,3052,Zollikofen,1270,2 ½,44 m²
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/schlossstrasse-21-3098-koniz/598438/,Schlossstrasse 21,3098,Köniz,1590,3 ½,68 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/muesmattstrasse-48-3012-bern/596581/,Muesmattstrasse 48,3012,Bern,880,1,20 m²
2 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-116-3084-wabern/595788/,Nesslerenweg 116,3084,Wabern,1850,2 ½,78 m²
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/tulpenweg-102-3098-koniz/598152/,Tulpenweg 102,3098,Köniz,1810,3 ½,68 m²
2 ½ Zimmer-Wohnung in Ittigen mieten,/de/wohnung/eichenweg-2-3063-ittigen/598151/,Eichenweg 2,3063,Ittigen,1810,2 ½,66 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/jupiterstrasse-51-3015-bern/596122/,Jupiterstrasse 51,3015,Bern,1415,2 ½,61 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/reichenbachstrasse-120-3004-bern/597645/,Reichenbachstrasse 120,3004,Bern,1430,2 ½,60 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/reichenbachstrasse-120-3004-bern/597644/,Reichenbachstrasse 120,3004,Bern,1400,2 ½,57 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/seminarstrasse-11-3006-bern/586356/,Seminarstrasse 11,3006,Bern,2700,3 ½,120 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/rabbentalstrasse-3013-bern/597452/,Rabbentalstrasse,3013,Bern,1100,1,25 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3006-bern/597331/,no street available,3006,Bern,1630,3 ½,78 m²
4 ½ Zimmer-Maisonette in Bern mieten,/de/wohnung/thunstrasse-31-3005-bern/597179/,Thunstrasse 31,3005,Bern,2750,4 ½,120 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/mittelstrasse-4042-3012-bern/576021/,Mittelstrasse 40/42,3012,Bern,2420,3 ½,77 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/sonnenhofweg-25-3006-bern/597169/,Sonnenhofweg 25,3006,Bern,1470,2 ½,55 m²
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-48-3084-wabern/596871/,Nesslerenweg 48,3084,Wabern,2000,4 ½,94 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/ostring-25-3006-bern/596910/,Ostring 25,3006,Bern,870,1,34 m²
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/wiesenstrasse-40-3072-ostermundigen/597003/,Wiesenstrasse 40,3072,Ostermundigen,1530,2 ½,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/elisabethenstrasse-10-3014-bern/596922/,Elisabethenstrasse 10,3014,Bern,2250,2 ½,NaN
4 Zimmer-Wohnung in Köniz mieten,/de/wohnung/dorfbachstrasse-64-3098-koniz/593707/,Dorfbachstrasse 64,3098,Köniz,1630,4,76 m²
3 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-116-3084-wabern/596162/,Nesslerenweg 116,3084,Wabern,2000,3 ½,84 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/ostring-62-3006-bern/596568/,Ostring 62,3006,Bern,1881,3 ½,NaN
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-82-3084-wabern/595879/,Nesslerenweg 82,3084,Wabern,2030,4 ½,92 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/holligenstrasse-109-3008-bern/595257/,Holligenstrasse 109,3008,Bern,1560,3,73 m²
3 Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/alpenstrasse-121-3052-zollikofen/595223/,Alpenstrasse 121,3052,Zollikofen,1490,3,67 m²
3 Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/alpenstrasse-107-3052-zollikofen/595318/,Alpenstrasse 107,3052,Zollikofen,1540,3,69 m²
4 ½ Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/alpenstrasse-103-3052-zollikofen/595205/,Alpenstrasse 103,3052,Zollikofen,1930,4 ½,105 m²
2 ½ Zimmer-Wohnung in Gümligen mieten,/de/wohnung/turbenweg-1-a-3073-gumligen/592346/,Turbenweg 1 A,3073,Gümligen,1730,2 ½,63 m²
5 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/bolligenstr28b-3006-bern/596181/,Bolligenstr.28b,3006,Bern,2850,5 ½,148 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/froschmattstrasse-26-3018-bern/595367/,Fröschmattstrasse 26,3018,Bern,1400,3,63 m²
3 ½ Zimmer-Wohnung in Gümligen mieten,/de/wohnung/beethovenstrasse-46-3073-gumligen/595637/,Beethovenstrasse 46,3073,Gümligen,1775,3 ½,73 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/romerweg-1-3013-bern/591303/,Römerweg 1,3013,Bern,760,1,NaN
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/seftigenstrasse-336-3084-wabern/594617/,Seftigenstrasse 336,3084,Wabern,1740,4 ½,93 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/pulverweg-40-3006-bern/595316/,Pulverweg 40,3006,Bern,770,1 ½,NaN
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/pulverweg-42-3006-bern/595236/,Pulverweg 42,3006,Bern,594,1,NaN
3 ½ Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/wabersackerstrasse-23-3097-liebefeld/595170/,Wabersackerstrasse  23,3097,Liebefeld,1760,3 ½,75 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/fischermattelistrasse-13-3008-bern/594911/,Fischermättelistrasse 13,3008,Bern,1755,3 ½,70 m²
3 ½ Zimmer-Wohnung in Stettlen mieten,/de/wohnung/bahnhofplatz-1-3066-stettlen/594874/,Bahnhofplatz 1,3066,Stettlen,1580,3 ½,NaN
5 ½ Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/haberlimatteweg-21-3052-zollikofen/594414/,Häberlimatteweg 21,3052,Zollikofen,2750,5 ½,132 m²
2 Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/konizstrasse-190-3097-liebefeld/586009/,Könizstrasse 190,3097,Liebefeld,1005,2,47 m²
1 Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-24-3072-ostermundigen/590957/,Blankweg 24,3072,Ostermundigen,950,1,27 m²
2 ½ Zimmer-Wohnung in Niederwangen mieten,/de/wohnung/papionallee-26a-3172-niederwangen/593689/,Papionallee 26a,3172,Niederwangen,1520,2 ½,59 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/klaraweg-39-3006-bern/593756/,Klaraweg 39,3006,Bern,1450,3,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/lerchenweg-37-3012-bern/593749/,Lerchenweg 37,3012,Bern,1680,2 ½,67 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/bonstettenstrasse-10-3012-bern/593586/,Bonstettenstrasse 10,3012,Bern,1440,2,55 m²
4 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/dorfbachstrasse-58-3098-koniz/593466/,Dorfbachstrasse 58,3098,Köniz,1000,4 ½,90 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/egelgasse-66-3006-bern/593386/,Egelgasse 66,3006,Bern,1350,3,NaN
4 ½ Zimmer-Attikawohnung in Bern mieten,/de/wohnung/hostettlerweg-2-3006-bern/578615/,Hostettlerweg 2,3006,Bern,5210,4 ½,129 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/parkstrasse-9-3014-bern/580614/,Parkstrasse 9,3014,Bern,880,1,21 m²
4 ½ Zimmer-Wohnung in Bremgarten b. Bern mieten,/de/wohnung/landlistrasse-12-3047-bremgarten-b-bern/589514/,Ländlistrasse 12,3047,Bremgarten,1745,4 ½,80 m²
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/schwarzenburgstrasse-231-3098-koniz/592370/,Schwarzenburgstrasse 231,3098,Köniz,1690,3 ½,79 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/unterdorfstr-45-3072-ostermundigen/592698/,Unterdorfstr. 45,3072,Ostermundigen,1755,3 ½,85 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/forelstr-46-3072-ostermundigen/592688/,Forelstr. 46,3072,Ostermundigen,1462,3 ½,81 m²
5 ½ Zimmer-Wohnung in Kirchlindach mieten,/de/wohnung/im-farich-3-3038-kirchlindach/592636/,Im Färich 3,3038,Kirchlindach,1900,5 ½,110 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/gabelbachstrasse-47-3027-bern/592590/,Gäbelbachstrasse 47,3027,Bern,930,2 ½,NaN
2 ½ Zimmer-Wohnung in Kehrsatz mieten,/de/wohnung/hagwiesenstrasse-17-3122-kehrsatz/592492/,Hagwiesenstrasse 17,3122,Kehrsatz,1200,2 ½,NaN
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/unterdorfstrasse-19-3072-ostermundigen/592160/,Unterdorfstrasse 19,3072,Ostermundigen,1560,3 ½,85 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/muhledorfstrasse-2a-3018-bern/591904/,Mühledorfstrasse 2A,3018,Bern,1406,2 ½,51 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/papiermuhlestr-2-b-3013-bern/592074/,Papiermühlestr. 2 B,3013,Bern,1720,3 ½,75 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rathausgasse-50-3011-bern/591986/,Rathausgasse 50,3011,Bern,1500,2,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/papiermuhlestr-2-b-3013-bern/591866/,Papiermühlestr. 2 B,3013,Bern,1445,2,55 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/brunngasse-30-3011-bern/591660/,Brunngasse 30,3011,Bern,1590,1 ½,39 m²
1 Zimmer-Wohnung in bern mieten,/de/wohnung/waldheimstrasse-14-3012-bern/591595/,Waldheimstrasse 14,3012,bern,1190,1,30 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/schlossstrasse-102-3008-bern/583279/,Schlossstrasse 102,3008,Bern,1460,3,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/munstergasse-55-3011-bern/591288/,Münstergasse 55,3011,Bern,1465,2,60 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3027-bern/590648/,no street available,3027,Bern,1082,2 ½,84 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rodtmattstrasse-77-3014-bern/590483/,Rodtmattstrasse 77,3014,Bern,1370,2,NaN
3 ½ Zimmer-Wohnung in bern mieten,/de/wohnung/3005-bern/590159/,no street available,3005,bern,1800,3 ½,90 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/werkgasse-56-3018-bern/590002/,Werkgasse 56,3018,Bern,990,1,23 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/hintere-engehaldestrasse-12-3004-bern/587074/,Hintere Engehaldestrasse 12,3004,Bern,1890,3 ½,104 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/brunngasse-50-3011-bern/589795/,Brunngasse 50,3011,Bern,800,1,NaN
1 ½ Zimmer-Wohnung in Niederwangen b. Bern mieten,/de/wohnung/schurlirain-44-3172-niederwangen-b-bern/589767/,Schürlirain 44,3172,Niederwangen,990,1 ½,40 m²
1 ½ Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/steinholtzliweg-11-3097-liebefeld/589713/,Steinhöltzliweg 11,3097,Liebefeld,800,1 ½,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/europaplatz-1a-3008-bern/589195/,Europaplatz 1A,3008,Bern,1950,2 ½,63 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/bahnstrasse-99-3008-bern/589513/,Bahnstrasse 99,3008,Bern,1580,3 ½,50 m²
4 ½ Zimmer-Wohnung in belp mieten,/de/wohnung/3123-belp/588374/,no street available,3123,belp,850,4 ½,120 m²
4 Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/aarhaldenstrasse-2-3052-zollikofen/586133/,Aarhaldenstrasse 2,3052,Zollikofen,1750,4,91 m²
1 Zimmer-Wohnung in Spiegel mieten,/de/wohnung/chaumontweg-20-3095-spiegel/588159/,Chaumontweg 20,3095,Spiegel,1401,1,NaN
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/allmendstrasse-7-3014-bern/581631/,Allmendstrasse 7,3014,Bern,1770,3 ½,NaN
3 Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/worbstrasse-95-3074-muri-b-bern/587963/,Worbstrasse 95,3074,Muri,1590,3,NaN
5 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/alpenstrasse-35-3084-wabern/585664/,Alpenstrasse 35,3084,Wabern,4600,5 ½,152 m²
5 Zimmer-Wohnung in Bern mieten,/de/wohnung/elfenstrasse-3-3006-bern/587749/,Elfenstrasse 3,3006,Bern,4800,5,146 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3027-bern/587677/,no street available,3027,Bern,2160,3 ½,87 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/haldenstrasse-143-3014-bern/578358/,Haldenstrasse 143,3014,Bern,1360,2,50 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/landoltstrasse-60-3007-bern/587286/,Landoltstrasse 60,3007,Bern,1300,2,63 m²
3 ½ Zimmer-Wohnung in Niederscherli mieten,/de/wohnung/kasereistrasse-9-3145-niederscherli/586978/,Käsereistrasse 9,3145,Niederscherli,1480,3 ½,70 m²
6 Zimmer-Wohnung in Bern mieten,/de/wohnung/lerberstrasse-30-3013-bern/586819/,Lerberstrasse 30,3013,Bern,4290,6,NaN
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/spuhlihalde-15-3098-koniz/583286/,Spühlihalde 15,3098,Köniz,1750,3 ½,91 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/talbodenstrasse-48-3098-schliern-b-koniz/513976/,Talbodenstrasse 48,3098,Schliern,1359,3 ½,NaN
4 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-20-3072-ostermundigen/581339/,Blankweg 20,3072,Ostermundigen,1816,4 ½,80 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/froschweg-25-3098-schliern-b-koniz/585352/,Froschweg 25,3098,Schliern,1580,3 ½,71 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/froschweg-25-3098-schliern-b-koniz/585350/,Froschweg 25,3098,Schliern,1520,3 ½,71 m²
4 ½ Zimmer-Maisonette in Bern mieten,/de/wohnung/bitziusstrasse-51-3006-bern/585338/,Bitziusstrasse 51,3006,Bern,2800,4 ½,104 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/weltpoststrasse-3b-3015-bern/581201/,Weltpoststrasse 3B,3015,Bern,1870,2 ½,66 m²
2 Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/wiesenstrasse-10-3072-ostermundigen/584904/,Wiesenstrasse 10,3072,Ostermundigen,1515,2,54 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/schosshaldentrasse-20b-3006-bern/584841/,Schosshaldentrasse 20B,3006,Bern,1215,2 ½,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/hintere-engehaldestrasse-12-3004-bern/575602/,Hintere Engehaldestrasse 12,3004,Bern,1540,2 ½,65 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/schaufelweg-21-3098-schliern-b-koniz/580226/,Schaufelweg 21,3098,Schliern,1795,3 ½,82 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/muesmattstrasse-48-3012-bern/582507/,Muesmattstrasse 48,3012,Bern,880,1,23 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/riedbachstrasse-80-3027-bern/583204/,Riedbachstrasse,3027,Bern,1400,2 ½,NaN
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/gerbestrasse-9-3072-ostermundigen/595270/,Gerbestrasse 9,3072,Ostermundigen,1530,3 ½,70 m²
4 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/bernstrasse-121-3072-ostermundigen/582822/,Bernstrasse 121,3072,Ostermundigen,2490,4 ½,104 m²
4 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/froschweg-11-3098-schliern-b-koniz/581077/,Froschweg 11,3098,Schliern,2010,4 ½,107 m²
4 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/schaufelweg-114-3098-schliern-b-koniz/580176/,Schaufelweg 114,3098,Schliern,1740,4 ½,80 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/wankdorffeldstrasse-101-3014-bern/581373/,Wankdorffeldstrasse 101,3014,Bern,1620,2,64 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/bumplizstrasse-200-3018-bern/580178/,Bümplizstrasse 200,3018,Bern,1190,2,NaN
4 ½ Zimmer-Wohnung in Muri bei Bern mieten,/de/wohnung/kraygenweg-89-3074-muri-bei-bern/581065/,Kräygenweg 89,3074,Muri,2950,4 ½,170 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/riedbachstrasse-77-3027-bern/580442/,Riedbachstrasse 77,3027,Bern,1470,2 ½,54 m²
3 ½ Zimmer-Wohnung in Ittigen mieten,/de/wohnung/worblentalstrasse-35-3063-ittigen/579964/,Worblentalstrasse 35,3063,Ittigen,1395,3 ½,NaN
3 ½ Zimmer-Wohnung in Worblaufen mieten,/de/wohnung/lindenhofstrasse-22-3048-worblaufen/579678/,Lindenhofstrasse 22,3048,Worblaufen,1470,3 ½,NaN
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/hirschengraben-6-3011-bern/579000/,Hirschengraben 6,3011,Bern,2570,3 ½,107 m²
2 ½ Zimmer-Wohnung in Herrenschwanden mieten,/de/wohnung/3037-herrenschwanden/577838/,no street available,3037,Herrenschwanden,1750,2 ½,74 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/sahlistrasse-46-3012-bern/575650/,Sahlistrasse 46,3012,Bern,1470,2,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/murtenstrasse-143-b-3008-bern/575815/,Murtenstrasse 143 B,3008,Bern,1350,2,39 m²
4 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/koniztalstrasse-8-3098-koniz/575473/,Köniztalstrasse 8,3098,Köniz,1760,4 ½,81 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/jurastrasse-17-3013-bern/572128/,Jurastrasse 17,3013,Bern,1780,3,70 m²
3 ½ Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/haberlimatteweg-11-3052-zollikofen/556457/,Häberlimatteweg 11,3052,Zollikofen,1760,3 ½,92 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/effingerstr-109-3008-bern/541859/,Effingerstr. 109,3008,Bern,1360,2 ½,64 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/altenbergstrasse-80-3013-bern/573166/,Altenbergstrasse 80,3013,Bern,1690,2 ½,58 m²
4 ½ Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/kranichweg-1-3074-muri-b-bern/498234/,Kranichweg 1,3074,Muri,2100,4 ½,97 m²
2 ½ Zimmer-Attikawohnung in Ittigen mieten,/de/wohnung/untere-zollgasse-135-3063-ittigen/572032/,untere Zollgasse 135,3063,Ittigen,2050,2 ½,NaN
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/jennershausweg-29-3098-koniz/571867/,Jennershausweg 29,3098,Köniz,1540,3 ½,80 m²
4 ½ Zimmer-Wohnung in Niederwangen b. Bern mieten,/de/wohnung/bruggbuhlstrasse-45-3172-niederwangen-b-bern/570594/,Brüggbühlstrasse 45,3172,Niederwangen,1820,4 ½,NaN
2 Zimmer-Maisonette in Spiegel bei Bern mieten,/de/wohnung/hohle-gasse-10-3095-spiegel-bei-bern/571335/,Hohle Gasse 10,3095,Spiegel,1310,2,53 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/forelstr-46-3072-ostermundigen/570409/,Forelstr. 46,3072,Ostermundigen,1554,3 ½,81 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/hintere-engehaldestrasse-12-3004-bern/557921/,Hintere Engehaldestrasse 12,3004,Bern,1625,2 ½,86 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/wylerstrasse-71-3014-bern/570356/,Wylerstrasse 71,3014,Bern,1450,2,56 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/fabrikstrasse-29-b-3012-bern/570149/,Fabrikstrasse 29 B,3012,Bern,1390,2,52 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/waldmeisterstrasse-44-3018-bern/570139/,Waldmeisterstrasse 44,3018,Bern,1420,2 ½,53 m²
2 ½ Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/thunstrasse-192-3074-muri-b-bern/570138/,Thunstrasse 192,3074,Muri,1211,2 ½,45 m²
4 ½ Zimmer-Wohnung in Niederscherli mieten,/de/wohnung/schwarzenburgstrasse-753-3145-niederscherli/570132/,Schwarzenburgstrasse 753,3145,Niederscherli,1710,4 ½,NaN
3 ½ Zimmer-Wohnung in Gümligen mieten,/de/wohnung/turbenweg-1-b-3073-gumligen/570123/,Turbenweg 1 B,3073,Gümligen,2935,3 ½,99 m²
3 ½ Zimmer-Maisonette in Schliern b. Köniz mieten,/de/wohnung/schaufelweg-23-3098-schliern-b-koniz/570113/,Schaufelweg 23,3098,Schliern,1780,3 ½,83 m²
3 ½ Zimmer-Wohnung in Kehrsatz mieten,/de/wohnung/bleikenmattstrasse-3-3122-kehrsatz/570100/,Bleikenmattstrasse 3,3122,Kehrsatz,1760,3 ½,85 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/weidgasse-10-3018-bern/570096/,Weidgasse 10,3018,Bern,1510,3 ½,75 m²
3 Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/alpenblickstrasse-16-3052-zollikofen/570094/,Alpenblickstrasse 16,3052,Zollikofen,1430,3,87 m²
